smiles,score,time
CC(C)CC(NC(=O)C1CCCC1)C(=O)NCC(N)=O,-7.38,4.383
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccc(Cl)cc2)CC1,-9.49,8.758
CCCN1CCCC(c2cccc(S(=O)(=O)N(C)C)c2)C1,-8.17,3.861
CCC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(C3CC(C)CN3)cc2)cc1,-9.96,5.805
COc1ccccc1N1CCN(CCCCCC(=O)NCCc2ccc(F)c(F)c2)CC1,-9.53,11.011
COc1ccccc1N1CCN(CCCCCCC(=O)c2nnn(-c3ccccc3)c2C)CC1,-9.49,11.292
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-9.88,5.903
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(C#N)ccc3[nH]2)CC1,-9.22,8.909
CCCCCN1CCC2c3cccc4[nH]cc(c34)CC2C1,-9.33,3.227
O=C(NCCCCN1CCN(c2ccccc2F)CC1)c1cc2ccccc2o1,-10.21,6.949
OC1(c2ccc(Cl)cc2)CCN(CCCSc2ccc(F)cc2)CC1,-9.34,5.658
O=C(Nc1ccncc1)Nc1cccc(CCN2CCN(c3ccncc3)CC2)c1,-9.74,7.05
O=C(Nc1ccc(CCN2CCN(c3ccccn3)CC2)cc1)Nc1ccccn1,-10.85,7.48
O=C(Nc1ccccc1)Nc1cccc(CCN2CCN(c3ccccc3)CC2)c1,-10.5,7.343
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2cccc3c2OCO3)CC1,-9.51,9.423
O=C(OCCN1CCC(O)(c2ccc(F)cc2)CC1)c1ccc(Cl)cc1Cl,-10.52,5.699
O=S(=O)(NCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1)c1ccc2ccccc2c1,-11.17,8.104
Cc1cc2c(s1)-c1ccccc1N=C2N1CCN(C)CC1,-6.67,2.193
CC(=O)c1ccc2c(c1)CC(CC1CCC(c3noc4cc(F)ccc34)CC1)CC2=O,-12.5,5.157
O=C(NC1CCN(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)C1CCCCC1,-9.46,7.4
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3oc2=O)CC1,-10.34,8.158
